# q=  0.10000000E-02  0.00000000E+00  0.00000000E+00  (qpt 1)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
     176     -0.39042801E-02     -0.39112604E-02     -0.72816549E-04     -0.18358204E-03
     177     -0.39043580E-02     -0.39112604E-02     -0.72996057E-04     -0.18358204E-03
     178     -0.39044540E-02     -0.39112604E-02     -0.73228376E-04     -0.18358204E-03
     179     -0.39045167E-02     -0.39112604E-02     -0.73385738E-04     -0.18358204E-03
     180     -0.39046341E-02     -0.39112604E-02     -0.73689785E-04     -0.18358204E-03
     181     -0.39046943E-02     -0.39112604E-02     -0.73851553E-04     -0.18358204E-03
     182     -0.39047788E-02     -0.39112604E-02     -0.74058874E-04     -0.18358204E-03
     183     -0.39048408E-02     -0.39112604E-02     -0.74232058E-04     -0.18358204E-03
     184     -0.39049012E-02     -0.39112604E-02     -0.74397688E-04     -0.18358204E-03
     185     -0.39049662E-02     -0.39112604E-02     -0.74603228E-04     -0.18358204E-03
     186     -0.39050243E-02     -0.39112604E-02     -0.74779824E-04     -0.18358204E-03
     187     -0.39050867E-02     -0.39112604E-02     -0.74991566E-04     -0.18358204E-03
     188     -0.39051433E-02     -0.39112604E-02     -0.75173360E-04     -0.18358204E-03
     189     -0.39052004E-02     -0.39112604E-02     -0.75347455E-04     -0.18358204E-03
     190     -0.39052537E-02     -0.39112604E-02     -0.75488950E-04     -0.18358204E-03
     191     -0.39053069E-02     -0.39112604E-02     -0.75652157E-04     -0.18358204E-03
     192     -0.39053435E-02     -0.39112604E-02     -0.75766828E-04     -0.18358204E-03
     193     -0.39053865E-02     -0.39112604E-02     -0.75914747E-04     -0.18358204E-03
     194     -0.39054286E-02     -0.39112604E-02     -0.76033049E-04     -0.18358204E-03
     195     -0.39054839E-02     -0.39112604E-02     -0.76193385E-04     -0.18358204E-03
     196     -0.39055240E-02     -0.39112604E-02     -0.76305230E-04     -0.18358204E-03
     197     -0.39055677E-02     -0.39112604E-02     -0.76468063E-04     -0.18358204E-03
     198     -0.39056088E-02     -0.39112604E-02     -0.76606893E-04     -0.18358204E-03
     199     -0.39056472E-02     -0.39112604E-02     -0.76718908E-04     -0.18358204E-03
     200     -0.39056807E-02     -0.39112604E-02     -0.76822656E-04     -0.18358204E-03
     201     -0.39057207E-02     -0.39112604E-02     -0.76949971E-04     -0.18358204E-03
     202     -0.39057650E-02     -0.39112604E-02     -0.77070267E-04     -0.18358204E-03
     203     -0.39058026E-02     -0.39112604E-02     -0.77187847E-04     -0.18358204E-03
     204     -0.39058349E-02     -0.39112604E-02     -0.77299041E-04     -0.18358204E-03
     205     -0.39058735E-02     -0.39112604E-02     -0.77434960E-04     -0.18358204E-03
     206     -0.39059140E-02     -0.39112604E-02     -0.77584838E-04     -0.18358204E-03
     207     -0.39059569E-02     -0.39112604E-02     -0.77721116E-04     -0.18358204E-03
     208     -0.39059902E-02     -0.39112604E-02     -0.77837340E-04     -0.18358204E-03
     209     -0.39060263E-02     -0.39112604E-02     -0.77963329E-04     -0.18358204E-03
     210     -0.39060576E-02     -0.39112604E-02     -0.78081211E-04     -0.18358204E-03
     211     -0.39061039E-02     -0.39112604E-02     -0.78259416E-04     -0.18358204E-03
     212     -0.39061411E-02     -0.39112604E-02     -0.78399995E-04     -0.18358204E-03
     213     -0.39061693E-02     -0.39112604E-02     -0.78497167E-04     -0.18358204E-03
     214     -0.39062027E-02     -0.39112604E-02     -0.78619992E-04     -0.18358204E-03
     215     -0.39062347E-02     -0.39112604E-02     -0.78751422E-04     -0.18358204E-03
     216     -0.39062807E-02     -0.39112604E-02     -0.78901594E-04     -0.18358204E-03
     217     -0.39063164E-02     -0.39112604E-02     -0.79042475E-04     -0.18358204E-03
     218     -0.39063484E-02     -0.39112604E-02     -0.79158864E-04     -0.18358204E-03
     219     -0.39063768E-02     -0.39112604E-02     -0.79281697E-04     -0.18358204E-03
     220     -0.39064058E-02     -0.39112604E-02     -0.79400781E-04     -0.18358204E-03
     221     -0.39064397E-02     -0.39112604E-02     -0.79540378E-04     -0.18358204E-03
     222     -0.39064670E-02     -0.39112604E-02     -0.79647941E-04     -0.18358204E-03
     223     -0.39065007E-02     -0.39112604E-02     -0.79804969E-04     -0.18358204E-03
     224     -0.39065294E-02     -0.39112604E-02     -0.79923901E-04     -0.18358204E-03
     225     -0.39065618E-02     -0.39112604E-02     -0.80080996E-04     -0.18358204E-03
     226     -0.39065946E-02     -0.39112604E-02     -0.80228368E-04     -0.18358204E-03
     227     -0.39066272E-02     -0.39112604E-02     -0.80398949E-04     -0.18358204E-03
     228     -0.39066558E-02     -0.39112604E-02     -0.80533727E-04     -0.18358204E-03
     229     -0.39066912E-02     -0.39112604E-02     -0.80691642E-04     -0.18358204E-03
     230     -0.39067255E-02     -0.39112604E-02     -0.80844936E-04     -0.18358204E-03
     231     -0.39067537E-02     -0.39112604E-02     -0.80973630E-04     -0.18358204E-03
     232     -0.39067767E-02     -0.39112604E-02     -0.81075903E-04     -0.18358204E-03
     233     -0.39068008E-02     -0.39112604E-02     -0.81192445E-04     -0.18358204E-03
     234     -0.39068288E-02     -0.39112604E-02     -0.81321793E-04     -0.18358204E-03
     235     -0.39068635E-02     -0.39112604E-02     -0.81499731E-04     -0.18358204E-03
     236     -0.39068872E-02     -0.39112604E-02     -0.81658014E-04     -0.18358204E-03
     237     -0.39069144E-02     -0.39112604E-02     -0.81804191E-04     -0.18358204E-03
     238     -0.39069424E-02     -0.39112604E-02     -0.81926979E-04     -0.18358204E-03
     239     -0.39069691E-02     -0.39112604E-02     -0.82069407E-04     -0.18358204E-03
     240     -0.39069910E-02     -0.39112604E-02     -0.82179623E-04     -0.18358204E-03
     241     -0.39070156E-02     -0.39112604E-02     -0.82330577E-04     -0.18358204E-03
     242     -0.39070361E-02     -0.39112604E-02     -0.82438105E-04     -0.18358204E-03
     243     -0.39070614E-02     -0.39112604E-02     -0.82575757E-04     -0.18358204E-03
     244     -0.39070855E-02     -0.39112604E-02     -0.82713775E-04     -0.18358204E-03
     245     -0.39071119E-02     -0.39112604E-02     -0.82847631E-04     -0.18358204E-03
     246     -0.39071322E-02     -0.39112604E-02     -0.82946063E-04     -0.18358204E-03
     247     -0.39071535E-02     -0.39112604E-02     -0.83062293E-04     -0.18358204E-03
     248     -0.39071786E-02     -0.39112604E-02     -0.83185410E-04     -0.18358204E-03
     249     -0.39072004E-02     -0.39112604E-02     -0.83315068E-04     -0.18358204E-03
     250     -0.39072263E-02     -0.39112604E-02     -0.83465773E-04     -0.18358204E-03
     251     -0.39072502E-02     -0.39112604E-02     -0.83606573E-04     -0.18358204E-03
     252     -0.39072728E-02     -0.39112604E-02     -0.83738904E-04     -0.18358204E-03
     253     -0.39072971E-02     -0.39112604E-02     -0.83862701E-04     -0.18358204E-03
     254     -0.39073170E-02     -0.39112604E-02     -0.83980163E-04     -0.18358204E-03
     255     -0.39073393E-02     -0.39112604E-02     -0.84101127E-04     -0.18358204E-03
     256     -0.39073614E-02     -0.39112604E-02     -0.84224683E-04     -0.18358204E-03
     257     -0.39073803E-02     -0.39112604E-02     -0.84343627E-04     -0.18358204E-03
     258     -0.39073983E-02     -0.39112604E-02     -0.84453870E-04     -0.18358204E-03
     259     -0.39074211E-02     -0.39112604E-02     -0.84604512E-04     -0.18358204E-03
     260     -0.39074496E-02     -0.39112604E-02     -0.84785757E-04     -0.18358204E-03
     261     -0.39074665E-02     -0.39112604E-02     -0.84891676E-04     -0.18358204E-03
     262     -0.39074906E-02     -0.39112604E-02     -0.85036637E-04     -0.18358204E-03
     263     -0.39075061E-02     -0.39112604E-02     -0.85138332E-04     -0.18358204E-03
     264     -0.39075283E-02     -0.39112604E-02     -0.85275621E-04     -0.18358204E-03
     265     -0.39075442E-02     -0.39112604E-02     -0.85376380E-04     -0.18358204E-03
     266     -0.39075686E-02     -0.39112604E-02     -0.85535387E-04     -0.18358204E-03
     267     -0.39075843E-02     -0.39112604E-02     -0.85637530E-04     -0.18358204E-03
     268     -0.39076117E-02     -0.39112604E-02     -0.85852278E-04     -0.18358204E-03
     269     -0.39076269E-02     -0.39112604E-02     -0.85960648E-04     -0.18358204E-03
     270     -0.39076466E-02     -0.39112604E-02     -0.86093221E-04     -0.18358204E-03
     271     -0.39076692E-02     -0.39112604E-02     -0.86243753E-04     -0.18358204E-03
     272     -0.39076836E-02     -0.39112604E-02     -0.86349979E-04     -0.18358204E-03
     273     -0.39077108E-02     -0.39112604E-02     -0.86540354E-04     -0.18358204E-03
     274     -0.39077298E-02     -0.39112604E-02     -0.86667936E-04     -0.18358204E-03
     275     -0.39077465E-02     -0.39112604E-02     -0.86790381E-04     -0.18358204E-03
     276     -0.39077653E-02     -0.39112604E-02     -0.86935761E-04     -0.18358204E-03
     277     -0.39077859E-02     -0.39112604E-02     -0.87073958E-04     -0.18358204E-03
     278     -0.39077997E-02     -0.39112604E-02     -0.87191157E-04     -0.18358204E-03
     279     -0.39078161E-02     -0.39112604E-02     -0.87324602E-04     -0.18358204E-03
     280     -0.39078324E-02     -0.39112604E-02     -0.87450369E-04     -0.18358204E-03
     281     -0.39078495E-02     -0.39112604E-02     -0.87580412E-04     -0.18358204E-03
     282     -0.39078652E-02     -0.39112604E-02     -0.87724549E-04     -0.18358204E-03
     283     -0.39078850E-02     -0.39112604E-02     -0.87896266E-04     -0.18358204E-03
     284     -0.39078990E-02     -0.39112604E-02     -0.88007040E-04     -0.18358204E-03
     285     -0.39079186E-02     -0.39112604E-02     -0.88155227E-04     -0.18358204E-03
     286     -0.39079354E-02     -0.39112604E-02     -0.88278321E-04     -0.18358204E-03
     287     -0.39079563E-02     -0.39112604E-02     -0.88455436E-04     -0.18358204E-03
     288     -0.39079717E-02     -0.39112604E-02     -0.88579893E-04     -0.18358204E-03
     289     -0.39079901E-02     -0.39112604E-02     -0.88736623E-04     -0.18358204E-03
     290     -0.39080033E-02     -0.39112604E-02     -0.88842002E-04     -0.18358204E-03
     291     -0.39080182E-02     -0.39112604E-02     -0.88978766E-04     -0.18358204E-03
     292     -0.39080354E-02     -0.39112604E-02     -0.89140555E-04     -0.18358204E-03
     293     -0.39080490E-02     -0.39112604E-02     -0.89260114E-04     -0.18358204E-03
     294     -0.39080620E-02     -0.39112604E-02     -0.89372660E-04     -0.18358204E-03
     295     -0.39080760E-02     -0.39112604E-02     -0.89497937E-04     -0.18358204E-03
     296     -0.39080921E-02     -0.39112604E-02     -0.89648444E-04     -0.18358204E-03
     297     -0.39081091E-02     -0.39112604E-02     -0.89795488E-04     -0.18358204E-03
     298     -0.39081266E-02     -0.39112604E-02     -0.89960545E-04     -0.18358204E-03
     299     -0.39081394E-02     -0.39112604E-02     -0.90080363E-04     -0.18358204E-03
     300     -0.39081547E-02     -0.39112604E-02     -0.90220143E-04     -0.18358204E-03
     301     -0.39081742E-02     -0.39112604E-02     -0.90397042E-04     -0.18358204E-03
     302     -0.39081887E-02     -0.39112604E-02     -0.90529331E-04     -0.18358204E-03
     303     -0.39082024E-02     -0.39112604E-02     -0.90650272E-04     -0.18358204E-03
     304     -0.39082131E-02     -0.39112604E-02     -0.90758318E-04     -0.18358204E-03
     305     -0.39082256E-02     -0.39112604E-02     -0.90874735E-04     -0.18358204E-03
     306     -0.39082378E-02     -0.39112604E-02     -0.90978816E-04     -0.18358204E-03
     307     -0.39082528E-02     -0.39112604E-02     -0.91143603E-04     -0.18358204E-03
     308     -0.39082642E-02     -0.39112604E-02     -0.91262834E-04     -0.18358204E-03
     309     -0.39082776E-02     -0.39112604E-02     -0.91406149E-04     -0.18358204E-03
     310     -0.39082937E-02     -0.39112604E-02     -0.91583104E-04     -0.18358204E-03
     311     -0.39083068E-02     -0.39112604E-02     -0.91711156E-04     -0.18358204E-03
     312     -0.39083211E-02     -0.39112604E-02     -0.91870018E-04     -0.18358204E-03
     313     -0.39083342E-02     -0.39112604E-02     -0.91996545E-04     -0.18358204E-03
     314     -0.39083462E-02     -0.39112604E-02     -0.92123968E-04     -0.18358204E-03
     315     -0.39083588E-02     -0.39112604E-02     -0.92260889E-04     -0.18358204E-03
     316     -0.39083706E-02     -0.39112604E-02     -0.92389065E-04     -0.18358204E-03
     317     -0.39083791E-02     -0.39112604E-02     -0.92491391E-04     -0.18358204E-03
     318     -0.39083937E-02     -0.39112604E-02     -0.92649296E-04     -0.18358204E-03
     319     -0.39084041E-02     -0.39112604E-02     -0.92770189E-04     -0.18358204E-03
     320     -0.39084169E-02     -0.39112604E-02     -0.92919230E-04     -0.18358204E-03
     321     -0.39084259E-02     -0.39112604E-02     -0.93025731E-04     -0.18358204E-03
     322     -0.39084357E-02     -0.39112604E-02     -0.93139238E-04     -0.18358204E-03
     323     -0.39084497E-02     -0.39112604E-02     -0.93305502E-04     -0.18358204E-03
     324     -0.39084574E-02     -0.39112604E-02     -0.93404853E-04     -0.18358204E-03
     325     -0.39084653E-02     -0.39112604E-02     -0.93499528E-04     -0.18358204E-03
     326     -0.39084807E-02     -0.39112604E-02     -0.93675765E-04     -0.18358204E-03
     327     -0.39084910E-02     -0.39112604E-02     -0.93814170E-04     -0.18358204E-03
     328     -0.39085012E-02     -0.39112604E-02     -0.93944166E-04     -0.18358204E-03
     329     -0.39085101E-02     -0.39112604E-02     -0.94065905E-04     -0.18358204E-03
     330     -0.39085227E-02     -0.39112604E-02     -0.94238861E-04     -0.18358204E-03
     331     -0.39085350E-02     -0.39112604E-02     -0.94389880E-04     -0.18358204E-03
     332     -0.39085464E-02     -0.39112604E-02     -0.94553971E-04     -0.18358204E-03
     333     -0.39085553E-02     -0.39112604E-02     -0.94664254E-04     -0.18358204E-03
     334     -0.39085658E-02     -0.39112604E-02     -0.94799514E-04     -0.18358204E-03
     335     -0.39085761E-02     -0.39112604E-02     -0.94924402E-04     -0.18358204E-03
     336     -0.39085864E-02     -0.39112604E-02     -0.95060181E-04     -0.18358204E-03
     337     -0.39085978E-02     -0.39112604E-02     -0.95231410E-04     -0.18358204E-03
     338     -0.39086098E-02     -0.39112604E-02     -0.95398158E-04     -0.18358204E-03
     339     -0.39086188E-02     -0.39112604E-02     -0.95528419E-04     -0.18358204E-03
     340     -0.39086302E-02     -0.39112604E-02     -0.95668152E-04     -0.18358204E-03
     341     -0.39086395E-02     -0.39112604E-02     -0.95788425E-04     -0.18358204E-03
     342     -0.39086482E-02     -0.39112604E-02     -0.95912666E-04     -0.18358204E-03
     343     -0.39086569E-02     -0.39112604E-02     -0.96039052E-04     -0.18358204E-03
     344     -0.39086661E-02     -0.39112604E-02     -0.96185019E-04     -0.18358204E-03
     345     -0.39086772E-02     -0.39112604E-02     -0.96340985E-04     -0.18358204E-03
     346     -0.39086835E-02     -0.39112604E-02     -0.96435269E-04     -0.18358204E-03
     347     -0.39086923E-02     -0.39112604E-02     -0.96569719E-04     -0.18358204E-03
     348     -0.39087005E-02     -0.39112604E-02     -0.96689780E-04     -0.18358204E-03
     349     -0.39087081E-02     -0.39112604E-02     -0.96806667E-04     -0.18358204E-03
     350     -0.39087141E-02     -0.39112604E-02     -0.96908287E-04     -0.18358204E-03
     351     -0.39087266E-02     -0.39112604E-02     -0.97063710E-04     -0.18358204E-03
     352     -0.39087318E-02     -0.39112604E-02     -0.97147148E-04     -0.18358204E-03
     353     -0.39087433E-02     -0.39112604E-02     -0.97338353E-04     -0.18358204E-03
     354     -0.39087516E-02     -0.39112604E-02     -0.97477700E-04     -0.18358204E-03
     355     -0.39087596E-02     -0.39112604E-02     -0.97588765E-04     -0.18358204E-03
     356     -0.39087680E-02     -0.39112604E-02     -0.97719021E-04     -0.18358204E-03
     357     -0.39087777E-02     -0.39112604E-02     -0.97856016E-04     -0.18358204E-03
     358     -0.39087855E-02     -0.39112604E-02     -0.97984046E-04     -0.18358204E-03
     359     -0.39087944E-02     -0.39112604E-02     -0.98123726E-04     -0.18358204E-03
     360     -0.39088025E-02     -0.39112604E-02     -0.98236364E-04     -0.18358204E-03
     361     -0.39088109E-02     -0.39112604E-02     -0.98351696E-04     -0.18358204E-03
     362     -0.39088218E-02     -0.39112604E-02     -0.98505099E-04     -0.18358204E-03
     363     -0.39088304E-02     -0.39112604E-02     -0.98652566E-04     -0.18358204E-03
     364     -0.39088380E-02     -0.39112604E-02     -0.98788023E-04     -0.18358204E-03
     365     -0.39088460E-02     -0.39112604E-02     -0.98933621E-04     -0.18358204E-03
     366     -0.39088548E-02     -0.39112604E-02     -0.99086498E-04     -0.18358204E-03
     367     -0.39088609E-02     -0.39112604E-02     -0.99193778E-04     -0.18358204E-03
     368     -0.39088670E-02     -0.39112604E-02     -0.99304481E-04     -0.18358204E-03
     369     -0.39088730E-02     -0.39112604E-02     -0.99398009E-04     -0.18358204E-03
     370     -0.39088818E-02     -0.39112604E-02     -0.99535460E-04     -0.18358204E-03
     371     -0.39088882E-02     -0.39112604E-02     -0.99649037E-04     -0.18358204E-03
     372     -0.39088963E-02     -0.39112604E-02     -0.99776989E-04     -0.18358204E-03
     373     -0.39089100E-02     -0.39112604E-02     -0.99977509E-04     -0.18358204E-03
     374     -0.39089185E-02     -0.39112604E-02     -0.10012336E-03     -0.18358204E-03
     375     -0.39089248E-02     -0.39112604E-02     -0.10022801E-03     -0.18358204E-03
     376     -0.39089302E-02     -0.39112604E-02     -0.10032955E-03     -0.18358204E-03
     377     -0.39089361E-02     -0.39112604E-02     -0.10043126E-03     -0.18358204E-03
     378     -0.39089442E-02     -0.39112604E-02     -0.10056272E-03     -0.18358204E-03
     379     -0.39089503E-02     -0.39112604E-02     -0.10067145E-03     -0.18358204E-03
     380     -0.39089568E-02     -0.39112604E-02     -0.10078799E-03     -0.18358204E-03
     381     -0.39089647E-02     -0.39112604E-02     -0.10092345E-03     -0.18358204E-03
     382     -0.39089728E-02     -0.39112604E-02     -0.10105972E-03     -0.18358204E-03
     383     -0.39089817E-02     -0.39112604E-02     -0.10121221E-03     -0.18358204E-03
     384     -0.39089895E-02     -0.39112604E-02     -0.10135733E-03     -0.18358204E-03
     385     -0.39089982E-02     -0.39112604E-02     -0.10150816E-03     -0.18358204E-03
     386     -0.39090068E-02     -0.39112604E-02     -0.10167133E-03     -0.18358204E-03
     387     -0.39090124E-02     -0.39112604E-02     -0.10177865E-03     -0.18358204E-03
     388     -0.39090193E-02     -0.39112604E-02     -0.10191008E-03     -0.18358204E-03
     389     -0.39090274E-02     -0.39112604E-02     -0.10205623E-03     -0.18358204E-03
     390     -0.39090326E-02     -0.39112604E-02     -0.10216020E-03     -0.18358204E-03
     391     -0.39090394E-02     -0.39112604E-02     -0.10229544E-03     -0.18358204E-03
     392     -0.39090465E-02     -0.39112604E-02     -0.10243833E-03     -0.18358204E-03
     393     -0.39090526E-02     -0.39112604E-02     -0.10255402E-03     -0.18358204E-03
     394     -0.39090608E-02     -0.39112604E-02     -0.10272773E-03     -0.18358204E-03
     395     -0.39090698E-02     -0.39112604E-02     -0.10290541E-03     -0.18358204E-03
     396     -0.39090765E-02     -0.39112604E-02     -0.10303629E-03     -0.18358204E-03
     397     -0.39090841E-02     -0.39112604E-02     -0.10318943E-03     -0.18358204E-03
     398     -0.39090915E-02     -0.39112604E-02     -0.10335000E-03     -0.18358204E-03
     399     -0.39090975E-02     -0.39112604E-02     -0.10347161E-03     -0.18358204E-03
     400     -0.39091039E-02     -0.39112604E-02     -0.10360701E-03     -0.18358204E-03
     401     -0.39091084E-02     -0.39112604E-02     -0.10370998E-03     -0.18358204E-03
     402     -0.39091134E-02     -0.39112604E-02     -0.10382970E-03     -0.18358204E-03
     403     -0.39091187E-02     -0.39112604E-02     -0.10393330E-03     -0.18358204E-03
     404     -0.39091228E-02     -0.39112604E-02     -0.10402861E-03     -0.18358204E-03
     405     -0.39091277E-02     -0.39112604E-02     -0.10414038E-03     -0.18358204E-03
     406     -0.39091319E-02     -0.39112604E-02     -0.10423478E-03     -0.18358204E-03
     407     -0.39091374E-02     -0.39112604E-02     -0.10434915E-03     -0.18358204E-03
     408     -0.39091420E-02     -0.39112604E-02     -0.10445435E-03     -0.18358204E-03
     409     -0.39091473E-02     -0.39112604E-02     -0.10456487E-03     -0.18358204E-03
     410     -0.39091518E-02     -0.39112604E-02     -0.10466364E-03     -0.18358204E-03
     411     -0.39091585E-02     -0.39112604E-02     -0.10482593E-03     -0.18358204E-03
     412     -0.39091650E-02     -0.39112604E-02     -0.10496747E-03     -0.18358204E-03
     413     -0.39091709E-02     -0.39112604E-02     -0.10510291E-03     -0.18358204E-03
     414     -0.39091768E-02     -0.39112604E-02     -0.10524377E-03     -0.18358204E-03
     415     -0.39091815E-02     -0.39112604E-02     -0.10535585E-03     -0.18358204E-03
     416     -0.39091862E-02     -0.39112604E-02     -0.10547402E-03     -0.18358204E-03
     417     -0.39091941E-02     -0.39112604E-02     -0.10563957E-03     -0.18358204E-03
     418     -0.39091996E-02     -0.39112604E-02     -0.10577637E-03     -0.18358204E-03
     419     -0.39092051E-02     -0.39112604E-02     -0.10590692E-03     -0.18358204E-03
     420     -0.39092102E-02     -0.39112604E-02     -0.10604214E-03     -0.18358204E-03
     421     -0.39092163E-02     -0.39112604E-02     -0.10618355E-03     -0.18358204E-03
     422     -0.39092228E-02     -0.39112604E-02     -0.10633025E-03     -0.18358204E-03
     423     -0.39092294E-02     -0.39112604E-02     -0.10649720E-03     -0.18358204E-03
     424     -0.39092338E-02     -0.39112604E-02     -0.10662241E-03     -0.18358204E-03
     425     -0.39092396E-02     -0.39112604E-02     -0.10676918E-03     -0.18358204E-03
     426     -0.39092442E-02     -0.39112604E-02     -0.10691550E-03     -0.18358204E-03
     427     -0.39092525E-02     -0.39112604E-02     -0.10712651E-03     -0.18358204E-03
     428     -0.39092564E-02     -0.39112604E-02     -0.10723040E-03     -0.18358204E-03
     429     -0.39092633E-02     -0.39112604E-02     -0.10741431E-03     -0.18358204E-03
     430     -0.39092690E-02     -0.39112604E-02     -0.10757394E-03     -0.18358204E-03
     431     -0.39092751E-02     -0.39112604E-02     -0.10775014E-03     -0.18358204E-03
     432     -0.39092802E-02     -0.39112604E-02     -0.10788478E-03     -0.18358204E-03
     433     -0.39092840E-02     -0.39112604E-02     -0.10799360E-03     -0.18358204E-03
     434     -0.39092881E-02     -0.39112604E-02     -0.10811487E-03     -0.18358204E-03
     435     -0.39092951E-02     -0.39112604E-02     -0.10828985E-03     -0.18358204E-03
     436     -0.39093018E-02     -0.39112604E-02     -0.10847178E-03     -0.18358204E-03
     437     -0.39093057E-02     -0.39112604E-02     -0.10859717E-03     -0.18358204E-03
     438     -0.39093117E-02     -0.39112604E-02     -0.10877538E-03     -0.18358204E-03
     439     -0.39093175E-02     -0.39112604E-02     -0.10893893E-03     -0.18358204E-03
     440     -0.39093208E-02     -0.39112604E-02     -0.10903285E-03     -0.18358204E-03
     441     -0.39093259E-02     -0.39112604E-02     -0.10918121E-03     -0.18358204E-03
     442     -0.39093319E-02     -0.39112604E-02     -0.10935422E-03     -0.18358204E-03
     443     -0.39093365E-02     -0.39112604E-02     -0.10947286E-03     -0.18358204E-03
     444     -0.39093418E-02     -0.39112604E-02     -0.10960671E-03     -0.18358204E-03
     445     -0.39093460E-02     -0.39112604E-02     -0.10973883E-03     -0.18358204E-03
     446     -0.39093525E-02     -0.39112604E-02     -0.10992275E-03     -0.18358204E-03
     447     -0.39093574E-02     -0.39112604E-02     -0.11008179E-03     -0.18358204E-03
     448     -0.39093650E-02     -0.39112604E-02     -0.11030916E-03     -0.18358204E-03
     449     -0.39093694E-02     -0.39112604E-02     -0.11044549E-03     -0.18358204E-03
     450     -0.39093747E-02     -0.39112604E-02     -0.11062338E-03     -0.18358204E-03
     451     -0.39093775E-02     -0.39112604E-02     -0.11072719E-03     -0.18358204E-03
     452     -0.39093838E-02     -0.39112604E-02     -0.11091201E-03     -0.18358204E-03
     453     -0.39093870E-02     -0.39112604E-02     -0.11104003E-03     -0.18358204E-03
     454     -0.39093927E-02     -0.39112604E-02     -0.11124209E-03     -0.18358204E-03
     455     -0.39093966E-02     -0.39112604E-02     -0.11139446E-03     -0.18358204E-03
     456     -0.39094023E-02     -0.39112604E-02     -0.11158987E-03     -0.18358204E-03
     457     -0.39094056E-02     -0.39112604E-02     -0.11172261E-03     -0.18358204E-03
     458     -0.39094116E-02     -0.39112604E-02     -0.11191046E-03     -0.18358204E-03
     459     -0.39094174E-02     -0.39112604E-02     -0.11209731E-03     -0.18358204E-03
     460     -0.39094213E-02     -0.39112604E-02     -0.11223844E-03     -0.18358204E-03
     461     -0.39094248E-02     -0.39112604E-02     -0.11235554E-03     -0.18358204E-03
     462     -0.39094289E-02     -0.39112604E-02     -0.11251301E-03     -0.18358204E-03
     463     -0.39094336E-02     -0.39112604E-02     -0.11267872E-03     -0.18358204E-03
     464     -0.39094363E-02     -0.39112604E-02     -0.11278977E-03     -0.18358204E-03
     465     -0.39094395E-02     -0.39112604E-02     -0.11289683E-03     -0.18358204E-03
     466     -0.39094418E-02     -0.39112604E-02     -0.11299406E-03     -0.18358204E-03
     467     -0.39094465E-02     -0.39112604E-02     -0.11315841E-03     -0.18358204E-03
     468     -0.39094509E-02     -0.39112604E-02     -0.11331577E-03     -0.18358204E-03
     469     -0.39094540E-02     -0.39112604E-02     -0.11342610E-03     -0.18358204E-03
     470     -0.39094571E-02     -0.39112604E-02     -0.11354542E-03     -0.18358204E-03
     471     -0.39094603E-02     -0.39112604E-02     -0.11366798E-03     -0.18358204E-03
     472     -0.39094641E-02     -0.39112604E-02     -0.11380455E-03     -0.18358204E-03
     473     -0.39094678E-02     -0.39112604E-02     -0.11395956E-03     -0.18358204E-03
     474     -0.39094704E-02     -0.39112604E-02     -0.11408016E-03     -0.18358204E-03
     475     -0.39094741E-02     -0.39112604E-02     -0.11422083E-03     -0.18358204E-03
     476     -0.39094777E-02     -0.39112604E-02     -0.11439864E-03     -0.18358204E-03
     477     -0.39094809E-02     -0.39112604E-02     -0.11452328E-03     -0.18358204E-03
     478     -0.39094841E-02     -0.39112604E-02     -0.11466063E-03     -0.18358204E-03
     479     -0.39094884E-02     -0.39112604E-02     -0.11480624E-03     -0.18358204E-03
     480     -0.39094928E-02     -0.39112604E-02     -0.11497716E-03     -0.18358204E-03
     481     -0.39094958E-02     -0.39112604E-02     -0.11511197E-03     -0.18358204E-03
     482     -0.39094994E-02     -0.39112604E-02     -0.11524942E-03     -0.18358204E-03
     483     -0.39095039E-02     -0.39112604E-02     -0.11541404E-03     -0.18358204E-03
     484     -0.39095074E-02     -0.39112604E-02     -0.11556717E-03     -0.18358204E-03
     485     -0.39095110E-02     -0.39112604E-02     -0.11575011E-03     -0.18358204E-03
     486     -0.39095138E-02     -0.39112604E-02     -0.11588474E-03     -0.18358204E-03
     487     -0.39095178E-02     -0.39112604E-02     -0.11607053E-03     -0.18358204E-03
     488     -0.39095203E-02     -0.39112604E-02     -0.11618585E-03     -0.18358204E-03
     489     -0.39095238E-02     -0.39112604E-02     -0.11634081E-03     -0.18358204E-03
     490     -0.39095275E-02     -0.39112604E-02     -0.11648937E-03     -0.18358204E-03
     491     -0.39095305E-02     -0.39112604E-02     -0.11663999E-03     -0.18358204E-03
     492     -0.39095336E-02     -0.39112604E-02     -0.11676959E-03     -0.18358204E-03
     493     -0.39095359E-02     -0.39112604E-02     -0.11688456E-03     -0.18358204E-03
     494     -0.39095390E-02     -0.39112604E-02     -0.11703614E-03     -0.18358204E-03
     495     -0.39095427E-02     -0.39112604E-02     -0.11719893E-03     -0.18358204E-03
     496     -0.39095454E-02     -0.39112604E-02     -0.11734290E-03     -0.18358204E-03
 
# q=  0.16666667E+00  0.33333333E+00  0.00000000E+00  (qpt 24)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
